id,trim,subTrim,condition,isOneOwner,mileage,year,color,displacement,fuel,state,region,soundSystem,wheelType,wheelSize,featureCount,price,miles1K
34468,550,unsp,Used,f,41088,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,71,41484,41.088
34469,550,unsp,CPO,f,22223,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,1,51881,22.223
34470,550,unsp,CPO,t,38606,2011,Black,5.5 L,Gasoline,CA,Pac,Premium,Alloy,unsp,74,47881,38.606
34516,63 AMG,unsp,Used,t,9841,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,unsp,unsp,46,76995,9.841
34564,550,unsp,CPO,f,18598,2011,Black,5.5 L,Gasoline,UT,Mtn,Harman Kardon,unsp,unsp,100,48950,18.598
34565,550,unsp,Used,f,34300,2011,White,5.5 L,Gasoline,PA,Mid,Harman Kardon,Alloy,unsp,45,40451,34.3
34573,550,unsp,Used,t,40401,2011,Blue,5.5 L,Gasoline,GA,SoA,Harman Kardon,unsp,unsp,6,39990,40.401
34581,550,unsp,CPO,t,27579,2011,unsp,5.5 L,Gasoline,IL,ENC,unsp,Alloy,unsp,8,56991,27.579
34582,550,unsp,CPO,t,27189,2011,Gray,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,0,65995,27.189
34584,550,unsp,CPO,f,12243,2011,Silver,5.5 L,Gasoline,VA,SoA,Premium,Alloy,unsp,82,57990,12.243
35114,550,unsp,Used,f,47217,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,75,44998,47.217
35115,550,unsp,Used,t,62214,2011,Red,5.5 L,Gasoline,AL,ESC,Bang Olufsen,Alloy,20,21,46900,62.214
35116,550,unsp,Used,f,41706,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,unsp,unsp,69,44999,41.706
35122,550,unsp,Used,t,44964,2011,Silver,5.5 L,Gasoline,GA,SoA,Bang Olufsen,Alloy,unsp,69,53994,44.964
35125,550,unsp,Used,t,59482,2011,Black,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,72,41900,59.482
35126,550,unsp,Used,t,27185,2011,Gray,5.5 L,Gasoline,NC,SoA,unsp,unsp,unsp,0,58988,27.185
35129,550,unsp,Used,t,26624,2011,Gray,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,82,47900,26.624
35133,550,unsp,CPO,f,60812,2011,Black,5.5 L,Gasoline,VA,SoA,unsp,Alloy,unsp,80,46415,60.812
35134,550,unsp,CPO,t,32872,2011,Silver,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,15,51883,32.872
35136,550,unsp,Used,f,38004,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,62,43900,38.004
35178,63 AMG,unsp,Used,f,29515,2011,Black,5.5 L,Gasoline,CA,Pac,Premium,unsp,unsp,46,69999,29.515
35179,63 AMG,unsp,CPO,f,45843,2011,Gray,5.5 L,Gasoline,NV,Mtn,Bang Olufsen,Alloy,unsp,22,64900,45.843
35225,550,unsp,Used,f,46276,2011,Black,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,64,49995,46.276
35226,550,unsp,Used,f,45667,2011,Black,5.5 L,Gasoline,MS,ESC,unsp,unsp,unsp,56,54800,45.667
35227,550,unsp,Used,t,17465,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,62,43995,17.465
35233,550,unsp,CPO,f,24774,2011,White,5.5 L,Gasoline,NV,Mtn,Harman Kardon,unsp,unsp,31,59995,24.774
35235,550,unsp,Used,f,16219,2011,Silver,5.5 L,Gasoline,AL,ESC,Premium,unsp,unsp,40,57995,16.219
35236,550,unsp,Used,t,27548,2011,Gray,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,56,62888,27.548
35242,550,unsp,Used,f,24399,2011,White,5.5 L,Gasoline,WI,ENC,unsp,unsp,unsp,51,59836,24.399
35243,550,unsp,Used,f,40639,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,76,36999,40.639
35244,550,unsp,CPO,t,10639,2011,Blue,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,6,53900,10.639
35245,550,unsp,Used,f,56078,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,Premium,unsp,47,40499,56.078
35246,550,unsp,CPO,f,24124,2011,Black,5.5 L,Gasoline,NJ,Mid,Bang Olufsen,Alloy,unsp,72,69999,24.124
35766,550,unsp,Used,f,14639,2011,White,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,51,69900,14.639
35769,550,unsp,Used,t,31085,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,63,48995,31.085
35770,550,unsp,Used,t,40665,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,19,73,36999,40.665
35772,550,unsp,Used,t,50462,2011,Silver,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,58,47999,50.462
35776,550,unsp,Used,f,31000,2011,Black,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,62,44995,31
35778,550,unsp,Used,f,40120,2011,Blue,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,18,73,42999,40.12
35779,550,unsp,Used,t,45382,2011,Silver,5.5 L,Gasoline,GA,SoA,Harman Kardon,Premium,unsp,57,43991,45.382
35781,550,unsp,Used,f,44625,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,31,33995,44.625
35786,550,unsp,Used,f,73217,2011,Silver,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,5,34256,73.217
35833,63 AMG,unsp,CPO,f,23826,2011,White,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,71,92991,23.826
35835,63 AMG,unsp,Used,f,56440,2011,White,5.5 L,Gasoline,NC,SoA,unsp,unsp,unsp,38,56437,56.44
35836,63 AMG,unsp,CPO,f,25506,2011,Black,5.5 L,Gasoline,LA,WSC,Premium,Alloy,unsp,80,70531,25.506
35837,63 AMG,unsp,Used,f,33096,2011,Black,5.5 L,Gasoline,TN,ESC,Harman Kardon,Alloy,unsp,77,60950,33.096
35897,550,unsp,Used,t,45320,2011,White,5.5 L,Gasoline,NJ,Mid,Harman Kardon,Alloy,unsp,77,45900,45.32
35898,550,unsp,CPO,t,34923,2011,Black,5.5 L,Gasoline,VA,SoA,Harman Kardon,Alloy,unsp,63,48795,34.923
35902,550,unsp,Used,t,43877,2011,Black,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,55,47995,43.877
35905,550,unsp,CPO,f,33136,2011,Silver,5.5 L,Gasoline,WI,ENC,unsp,unsp,unsp,13,58599,33.136
35911,550,unsp,Used,t,68667,2011,Blue,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,42,40980,68.667
35913,550,unsp,CPO,t,26284,2011,White,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,73,49991,26.284
35916,550,unsp,Used,t,32449,2011,Silver,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,73,54991,32.449
35917,550,unsp,CPO,f,41856,2011,Black,5.5 L,Gasoline,RI,New,Premium,Alloy,unsp,43,58000,41.856
35918,550,unsp,Used,f,26831,2011,Black,5.5 L,Gasoline,MA,New,unsp,Alloy,unsp,59,55992,26.831
35921,550,unsp,CPO,f,27677,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,80,48895,27.677
35922,550,unsp,CPO,t,30565,2011,Silver,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,73,47993,30.565
35923,550,unsp,Used,f,35475,2011,Blue,5.5 L,Gasoline,FL,SoA,Premium,Alloy,20,71,43999,35.475
35924,550,unsp,Used,f,48190,2011,Black,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,83,42986,48.19
35925,550,unsp,Used,f,48532,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,Alloy,unsp,48,43799,48.532
35927,550,unsp,Used,f,50476,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,54,38999,50.476
35928,550,unsp,Used,f,35670,2011,Silver,5.5 L,Gasoline,GA,SoA,Harman Kardon,Premium,unsp,45,40991,35.67
35929,550,unsp,Used,f,31750,2011,Black,5.5 L,Gasoline,MD,SoA,Harman Kardon,Alloy,18,58,48975,31.75
35930,550,unsp,CPO,t,31375,2011,Black,5.5 L,Gasoline,OH,ENC,unsp,Alloy,unsp,58,56993,31.375
35931,550,unsp,CPO,t,15824,2011,Black,5.5 L,Gasoline,OH,ENC,Premium,Alloy,unsp,67,58990,15.824
36432,550,unsp,Used,f,28532,2011,Brown,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,58,47888,28.532
36434,550,unsp,Used,f,53651,2011,Silver,5.5 L,Gasoline,CA,Pac,Premium,Alloy,unsp,53,38995,53.651
36435,550,unsp,Used,t,43050,2011,Silver,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,51991,43.05
36440,550,unsp,Used,t,40372,2011,White,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,3,49888,40.372
36441,550,unsp,CPO,t,20831,2011,Silver,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,68,47995,20.831
36442,550,unsp,CPO,t,48689,2011,Black,5.5 L,Gasoline,NC,SoA,unsp,unsp,unsp,68,50877,48.689
36444,550,unsp,Used,f,62285,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,unsp,unsp,52,37999,62.285
36445,550,unsp,CPO,t,18358,2011,Silver,5.5 L,Gasoline,LA,WSC,Premium,Alloy,unsp,64,63616,18.358
36446,550,unsp,Used,f,35971,2011,White,5.5 L,Gasoline,TX,WSC,Premium,Alloy,unsp,72,55491,35.971
36447,550,unsp,Used,f,14600,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,66,56995,14.6
36449,550,unsp,CPO,t,30380,2011,Silver,5.5 L,Gasoline,GA,SoA,Premium,Alloy,unsp,108,49992,30.38
36454,550,unsp,Used,f,20503,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,60,49900,20.503
36455,550,unsp,Used,f,44423,2011,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,18,73,44950,44.423
36506,63 AMG,unsp,Used,f,36083,2011,White,5.5 L,Gasoline,TX,WSC,Bang Olufsen,unsp,unsp,8,78995,36.083
36507,63 AMG,unsp,Used,f,10947,2011,Black,5.5 L,Gasoline,NJ,Mid,unsp,unsp,unsp,4,78990,10.947
36508,63 AMG,unsp,Used,f,34829,2011,Black,5.5 L,Gasoline,MS,ESC,unsp,unsp,unsp,0,76900,34.829
36511,63 AMG,unsp,Used,f,6062,2011,Black,5.5 L,Gasoline,NC,SoA,unsp,Alloy,unsp,62,92962,6.062
36560,550,unsp,Used,f,19053,2011,Black,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,26,49839,19.053
36565,550,unsp,CPO,f,20571,2011,Black,5.5 L,Gasoline,MA,New,Harman Kardon,unsp,unsp,26,54998,20.571
36566,550,unsp,Used,f,24461,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,5,59290,24.461
36567,550,unsp,Used,f,38254,2011,Blue,5.5 L,Gasoline,VA,SoA,Premium,unsp,unsp,55,42777,38.254
36570,550,unsp,Used,f,18404,2011,Black,5.5 L,Gasoline,PA,Mid,Harman Kardon,Alloy,unsp,68,51246,18.404
36572,550,unsp,Used,f,41127,2011,Black,5.5 L,Gasoline,PA,Mid,Premium,Alloy,unsp,73,49937,41.127
36573,550,unsp,Used,t,21436,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,78,41495,21.436
36574,550,unsp,Used,f,39062,2011,White,5.5 L,Gasoline,MO,WNC,Premium,unsp,unsp,36,52950,39.062
36575,550,unsp,Used,f,27201,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,unsp,unsp,57,44991,27.201
36576,550,unsp,Used,f,34166,2011,Black,5.5 L,Gasoline,OH,ENC,Harman Kardon,unsp,unsp,51,46880,34.166
36577,550,unsp,Used,t,33900,2011,Black,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,61,44995,33.9
36578,550,unsp,CPO,t,27029,2011,Silver,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,76,53992,27.029
36580,550,unsp,CPO,t,41847,2011,Black,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,74,51950,41.847
36581,550,unsp,CPO,t,24638,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,72,60995,24.638
36582,550,unsp,Used,f,47754,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,unsp,unsp,54,37900,47.754
36583,550,unsp,Used,f,41623,2011,Black,5.5 L,Gasoline,MD,SoA,unsp,unsp,unsp,14,53878,41.623
36589,550,unsp,Used,f,60416,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,43991,60.416
36591,550,unsp,CPO,t,37078,2011,Silver,5.5 L,Gasoline,WI,ENC,unsp,Alloy,unsp,82,46899,37.078
36595,550,unsp,CPO,t,27526,2011,Black,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,7,53022,27.526
37119,550,unsp,CPO,f,12951,2011,Silver,5.5 L,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,68,59981,12.951
37123,550,unsp,Used,t,27514,2011,Black,5.5 L,Gasoline,AL,ESC,unsp,unsp,unsp,37,49994,27.514
37124,550,unsp,Used,f,65221,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,5,44991,65.221
37126,550,unsp,Used,f,12824,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,54991,12.824
37127,550,unsp,Used,f,19686,2011,unsp,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,51991,19.686
37128,550,unsp,Used,f,52826,2011,White,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,72,39950,52.826
37134,550,unsp,Used,f,46255,2011,Silver,5.5 L,Gasoline,GA,SoA,Premium,Premium,unsp,55,39499,46.255
37135,550,unsp,Used,f,51805,2011,Black,5.5 L,Gasoline,NC,SoA,unsp,unsp,unsp,0,42995,51.805
37136,550,unsp,Used,f,45374,2011,White,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,78,50889,45.374
37138,550,unsp,Used,t,12692,2011,Gray,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,63986,12.692
37139,550,unsp,Used,f,29307,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,73,47995,29.307
37187,63 AMG,unsp,CPO,f,14980,2011,unsp,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,1,81895,14.98
37188,63 AMG,unsp,Used,f,12953,2011,White,5.5 L,Gasoline,FL,SoA,Bang Olufsen,Alloy,unsp,86,79900,12.953
37252,550,unsp,CPO,f,20095,2011,Black,5.5 L,Gasoline,MO,WNC,unsp,Alloy,unsp,47,58961,20.095
37254,550,unsp,Used,f,69714,2011,Gray,5.5 L,Gasoline,GA,SoA,unsp,Alloy,unsp,36,37988,69.714
37255,550,unsp,CPO,f,33665,2011,Black,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,77,49985,33.665
37256,550,unsp,Used,f,37094,2011,White,5.5 L,Gasoline,OH,ENC,Harman Kardon,Alloy,unsp,85,46990,37.094
37264,550,unsp,CPO,f,24871,2011,Black,5.5 L,Gasoline,WI,ENC,unsp,unsp,unsp,14,60900,24.871
37265,550,unsp,Used,f,47458,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,64,54994,47.458
37269,550,unsp,Used,f,45624,2011,Gray,5.5 L,Gasoline,VA,SoA,Harman Kardon,Alloy,unsp,53,43777,45.624
37281,550,unsp,Used,f,34795,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,72,44999,34.795
37283,550,unsp,Used,f,49553,2011,Black,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,68,52995,49.553
37812,550,unsp,Used,t,29184,2011,Gray,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,77,44850,29.184
37824,550,unsp,CPO,f,37687,2011,Silver,5.5 L,Gasoline,WA,Pac,Harman Kardon,Alloy,19,77,47995,37.687
37831,550,unsp,CPO,t,20350,2011,Black,5.5 L,Gasoline,AL,ESC,Harman Kardon,Alloy,unsp,74,59995,20.35
37868,63 AMG,unsp,Used,t,26894,2011,White,5.5 L,Gasoline,CA,Pac,Premium,Alloy,20,79,69980,26.894
37870,63 AMG,unsp,Used,f,43519,2011,Gray,5.5 L,Gasoline,NJ,Mid,Bang Olufsen,Alloy,unsp,77,68900,43.519
37916,550,unsp,Used,t,56760,2011,Black,5.5 L,Gasoline,TX,WSC,unsp,Alloy,unsp,61,46538,56.76
37926,550,unsp,Used,f,48751,2011,Silver,5.5 L,Gasoline,MD,SoA,unsp,Alloy,unsp,59,39990,48.751
37927,550,unsp,Used,t,59733,2011,Black,5.5 L,Gasoline,IL,ENC,Premium,Alloy,unsp,68,41800,59.733
37928,550,unsp,CPO,f,38325,2011,Black,5.5 L,Gasoline,VA,SoA,Harman Kardon,unsp,unsp,72,56458,38.325
37930,550,unsp,CPO,t,37417,2011,White,5.5 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,75,58991,37.417
37931,550,unsp,Used,t,34880,2011,Black,5.5 L,Gasoline,CA,Pac,Premium,Alloy,unsp,61,44900,34.88
37932,550,unsp,CPO,f,37214,2011,Black,5.5 L,Gasoline,MD,SoA,unsp,Alloy,unsp,83,48390,37.214
37933,550,unsp,CPO,f,38287,2011,Black,5.5 L,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,78,50991,38.287
37938,550,unsp,Used,f,38911,2011,Black,5.5 L,Gasoline,NJ,Mid,Harman Kardon,Alloy,unsp,96,44995,38.911
37940,550,unsp,Used,t,35758,2011,Black,5.5 L,Gasoline,IL,ENC,Premium,Alloy,unsp,72,45900,35.758
37943,550,unsp,Used,t,60426,2011,Black,5.5 L,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,81,38955,60.426
37945,550,unsp,Used,t,34256,2011,Gray,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,1,52753,34.256
37946,550,unsp,Used,t,41699,2011,Blue,5.5 L,Gasoline,IL,ENC,Premium,unsp,unsp,53,44980,41.699
37947,550,unsp,Used,f,42295,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,unsp,unsp,49,53953,42.295
38491,550,unsp,Used,t,24969,2011,unsp,5.5 L,Gasoline,HI,Pac,unsp,Alloy,unsp,54,48900,24.969
38492,550,unsp,CPO,f,21878,2011,White,5.5 L,Gasoline,CA,Pac,Premium,Alloy,unsp,70,61995,21.878
38493,550,unsp,CPO,f,27803,2011,Black,5.5 L,Gasoline,NV,Mtn,unsp,unsp,unsp,1,53995,27.803
38497,550,unsp,Used,f,26732,2011,Black,5.5 L,Gasoline,GA,SoA,unsp,unsp,unsp,48,52994,26.732
38498,550,unsp,Used,f,48187,2011,Black,5.5 L,Gasoline,AZ,Mtn,unsp,Alloy,unsp,7,45000,48.187
38499,550,unsp,CPO,t,33573,2011,Gray,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,68,56988,33.573
38502,550,unsp,Used,t,59645,2011,White,5.5 L,Gasoline,MD,SoA,unsp,unsp,unsp,28,48495,59.645
38506,550,unsp,CPO,t,22446,2011,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,74,48577,22.446
38509,550,unsp,CPO,t,53762,2011,Black,5.5 L,Gasoline,FL,SoA,Bang Olufsen,Alloy,unsp,70,51891,53.762
38543,63 AMG,unsp,CPO,f,33631,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,0,79900,33.631
38594,550,unsp,Used,f,28050,2011,Black,5.5 L,Gasoline,IL,ENC,unsp,unsp,unsp,6,49900,28.05
38595,550,unsp,Used,f,39150,2011,Black,5.5 L,Gasoline,MD,SoA,Harman Kardon,Premium,unsp,55,46900,39.15
38598,550,unsp,CPO,f,31215,2011,Gray,5.5 L,Gasoline,MN,WNC,unsp,Alloy,unsp,50,47990,31.215
38599,550,unsp,Used,f,59160,2011,Gray,5.5 L,Gasoline,GA,SoA,Premium,Premium,18,54,38799,59.16
38605,550,unsp,Used,f,40647,2011,Blue,5.5 L,Gasoline,MA,New,unsp,unsp,unsp,23,47988,40.647
38609,550,unsp,CPO,t,18981,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,87,47294,18.981
38611,550,unsp,Used,f,52436,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,Premium,unsp,51,38999,52.436
38612,550,unsp,Used,f,41299,2011,Black,5.5 L,Gasoline,VA,SoA,unsp,Alloy,unsp,53,45999,41.299
38616,550,unsp,CPO,f,16664,2011,Black,5.5 L,Gasoline,MA,New,unsp,unsp,unsp,1,59998,16.664
38617,550,unsp,Used,f,52616,2011,Gold,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,13,49998,52.616
38620,550,unsp,Used,t,57360,2011,Silver,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,22,41995,57.36
38621,550,unsp,CPO,t,44610,2011,Blue,5.5 L,Gasoline,CO,Mtn,unsp,unsp,unsp,4,46484,44.61
38624,550,unsp,Used,f,38993,2011,Black,5.5 L,Gasoline,NH,New,unsp,Alloy,unsp,77,49998,38.993
39109,550,unsp,Used,f,32671,2011,Gray,5.5 L,Gasoline,GA,SoA,unsp,unsp,unsp,32,44991,32.671
39110,550,unsp,CPO,f,37908,2011,Black,5.5 L,Gasoline,TN,ESC,unsp,unsp,unsp,82,52855,37.908
39115,550,unsp,Used,f,44085,2011,White,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,1,46000,44.085
39116,550,unsp,Used,t,50246,2011,Silver,5.5 L,Gasoline,OR,Pac,unsp,Alloy,unsp,82,41500,50.246
39117,550,unsp,Used,t,54046,2011,White,5.5 L,Gasoline,CA,Pac,Premium,unsp,unsp,8,44500,54.046
39120,550,unsp,CPO,f,18356,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,16,67980,18.356
39126,550,unsp,Used,f,22475,2011,unsp,5.5 L,Gasoline,TX,WSC,Premium,Alloy,unsp,82,55200,22.475
39130,550,unsp,CPO,f,45003,2011,Gray,5.5 L,Gasoline,CA,Pac,unsp,unsp,20,4,47981,45.003
39173,63 AMG,unsp,Used,f,16826,2011,Gray,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,4,67995,16.826
39215,550,unsp,Used,t,54178,2011,Silver,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,68,33999,54.178
39218,550,unsp,CPO,f,29305,2011,Black,5.5 L,Gasoline,GA,SoA,unsp,unsp,unsp,88,46900,29.305
39222,550,unsp,Used,f,50052,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,59,38999,50.052
39223,550,unsp,Used,f,53736,2011,Silver,5.5 L,Gasoline,MN,WNC,unsp,Alloy,unsp,60,39499,53.736
39224,550,unsp,Used,t,44693,2011,Black,5.5 L,Gasoline,MD,SoA,unsp,unsp,unsp,59,42995,44.693
39231,550,unsp,CPO,t,23053,2011,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,80,51991,23.053
39233,550,unsp,Used,f,58944,2011,Silver,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,68,39999,58.944
39236,550,unsp,Used,f,20501,2011,White,5.5 L,Gasoline,UT,Mtn,Premium,Alloy,unsp,86,52998,20.501
39241,550,unsp,Used,t,43168,2011,Gray,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,90,43750,43.168
39243,550,unsp,Used,f,44300,2011,Black,5.5 L,Gasoline,PA,Mid,Harman Kardon,Alloy,unsp,47,45000,44.3
39244,550,unsp,Used,t,62502,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,113,39995,62.502
39764,550,unsp,CPO,f,21952,2011,Silver,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,74,50555,21.952
39765,550,unsp,CPO,t,33312,2011,Silver,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,31,54992,33.312
39766,550,unsp,Used,t,22158,2011,Black,5.5 L,Gasoline,TX,WSC,unsp,Alloy,unsp,62,60445,22.158
39767,550,unsp,CPO,f,26431,2011,Black,5.5 L,Gasoline,TX,WSC,unsp,unsp,unsp,0,62981,26.431
39770,550,unsp,CPO,t,26583,2011,Black,5.5 L,Gasoline,NC,SoA,unsp,unsp,unsp,44,57875,26.583
39773,550,unsp,Used,f,52721,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,30,38700,52.721
39774,550,unsp,Used,f,38217,2011,Silver,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,72,45999,38.217
39775,550,unsp,Used,t,31069,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,54990,31.069
39776,550,unsp,CPO,f,24191,2011,unsp,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,66,56988,24.191
39783,550,unsp,Used,t,26742,2011,Silver,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,5,55290,26.742
39785,550,unsp,CPO,f,58430,2011,Black,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,39,44000,58.43
39786,550,unsp,Used,f,11555,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,22,58991,11.555
39818,63 AMG,unsp,Used,f,13149,2011,Silver,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,65,66975,13.149
39820,63 AMG,unsp,CPO,f,25051,2011,Black,5.5 L,Gasoline,MI,ENC,unsp,Alloy,unsp,52,82684,25.051
39861,550,unsp,CPO,f,38439,2011,Black,5.5 L,Gasoline,KS,WNC,Premium,Alloy,unsp,74,53900,38.439
39863,550,unsp,Used,f,67869,2011,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,75,39995,67.869
39864,550,unsp,Used,f,54663,2011,Black,5.5 L,Gasoline,CA,Pac,Premium,Alloy,unsp,59,46900,54.663
39868,550,unsp,Used,t,46529,2011,White,5.5 L,Gasoline,NJ,Mid,Premium,unsp,unsp,41,49994,46.529
39869,550,unsp,Used,f,29132,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,58,39900,29.132
39872,550,unsp,Used,f,33568,2011,Black,5.5 L,Gasoline,MA,New,unsp,unsp,unsp,18,46998,33.568
39873,550,unsp,CPO,f,44618,2011,Black,5.5 L,Gasoline,OH,ENC,Premium,Alloy,unsp,79,47991,44.618
39876,550,unsp,CPO,f,37900,2011,Black,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,57,58991,37.9
39877,550,unsp,Used,f,33754,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,68,45999,33.754
39878,550,unsp,CPO,f,31781,2011,Silver,5.5 L,Gasoline,OH,ENC,unsp,Alloy,unsp,68,48997,31.781
39879,550,unsp,Used,f,47044,2011,Black,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,54,39995,47.044
39880,550,unsp,Used,t,30577,2011,Silver,5.5 L,Gasoline,MA,New,Harman Kardon,Alloy,18,112,53998,30.577
